,petal_width,petal_length,class,type,predicted
2335,2.25,5.52,,boundary,Iris-virginica
2336,2.25,5.66,,boundary,Iris-virginica
2337,2.25,5.8,,boundary,Iris-virginica
2338,2.25,5.93,,boundary,Iris-virginica
2339,2.25,6.07,,boundary,Iris-virginica
2340,2.25,6.21,,boundary,Iris-virginica
2341,2.25,6.35,,boundary,Iris-virginica
2342,2.25,6.49,,boundary,Iris-virginica
2343,2.25,6.62,,boundary,Iris-virginica
2344,2.25,6.76,,boundary,Iris-virginica
2345,2.25,6.9,,boundary,Iris-virginica
2346,2.3,0.0,,boundary,Iris-setosa
2347,2.3,0.14,,boundary,Iris-setosa
2348,2.3,0.28,,boundary,Iris-setosa
2349,2.3,0.41,,boundary,Iris-setosa
2350,2.3,0.55,,boundary,Iris-setosa
2351,2.3,0.69,,boundary,Iris-setosa
2352,2.3,0.83,,boundary,Iris-setosa
2353,2.3,0.97,,boundary,Iris-setosa
2354,2.3,1.1,,boundary,Iris-setosa
2355,2.3,1.24,,boundary,Iris-setosa
2356,2.3,1.38,,boundary,Iris-setosa
2357,2.3,1.52,,boundary,Iris-setosa
2358,2.3,1.66,,boundary,Iris-setosa
2359,2.3,1.79,,boundary,Iris-setosa
2360,2.3,1.93,,boundary,Iris-setosa
2361,2.3,2.07,,boundary,Iris-setosa
2362,2.3,2.21,,boundary,Iris-setosa
2363,2.3,2.35,,boundary,Iris-versicolor
2364,2.3,2.48,,boundary,Iris-versicolor
2365,2.3,2.62,,boundary,Iris-versicolor
2366,2.3,2.76,,boundary,Iris-versicolor
2367,2.3,2.9,,boundary,Iris-versicolor
2368,2.3,3.04,,boundary,Iris-versicolor
2369,2.3,3.17,,boundary,Iris-versicolor
2370,2.3,3.31,,boundary,Iris-versicolor
2371,2.3,3.45,,boundary,Iris-versicolor
2372,2.3,3.59,,boundary,Iris-versicolor
2373,2.3,3.73,,boundary,Iris-versicolor
2374,2.3,3.86,,boundary,Iris-versicolor
2375,2.3,4.0,,boundary,Iris-versicolor
2376,2.3,4.14,,boundary,Iris-versicolor
2377,2.3,4.28,,boundary,Iris-versicolor
2378,2.3,4.42,,boundary,Iris-versicolor
2379,2.3,4.55,,boundary,Iris-versicolor
2380,2.3,4.69,,boundary,Iris-virginica
2381,2.3,4.83,,boundary,Iris-virginica
2382,2.3,4.97,,boundary,Iris-virginica
2383,2.3,5.11,,boundary,Iris-virginica
2384,2.3,5.24,,boundary,Iris-virginica
2385,2.3,5.38,,boundary,Iris-virginica
2386,2.3,5.52,,boundary,Iris-virginica
2387,2.3,5.66,,boundary,Iris-virginica
2388,2.3,5.8,,boundary,Iris-virginica
2389,2.3,5.93,,boundary,Iris-virginica
2390,2.3,6.07,,boundary,Iris-virginica
2391,2.3,6.21,,boundary,Iris-virginica
2392,2.3,6.35,,boundary,Iris-virginica
2393,2.3,6.49,,boundary,Iris-virginica
2394,2.3,6.62,,boundary,Iris-virginica
2395,2.3,6.76,,boundary,Iris-virginica
2396,2.3,6.9,,boundary,Iris-virginica
2397,2.35,0.0,,boundary,Iris-setosa
2398,2.35,0.14,,boundary,Iris-setosa
2399,2.35,0.28,,boundary,Iris-setosa
2400,2.35,0.41,,boundary,Iris-setosa
2401,2.35,0.55,,boundary,Iris-setosa
2402,2.35,0.69,,boundary,Iris-setosa
2403,2.35,0.83,,boundary,Iris-setosa
2404,2.35,0.97,,boundary,Iris-setosa
2405,2.35,1.1,,boundary,Iris-setosa
2406,2.35,1.24,,boundary,Iris-setosa
2407,2.35,1.38,,boundary,Iris-setosa
2408,2.35,1.52,,boundary,Iris-setosa
2409,2.35,1.66,,boundary,Iris-setosa
2410,2.35,1.79,,boundary,Iris-setosa
2411,2.35,1.93,,boundary,Iris-setosa
2412,2.35,2.07,,boundary,Iris-setosa
2413,2.35,2.21,,boundary,Iris-setosa
2414,2.35,2.35,,boundary,Iris-versicolor
2415,2.35,2.48,,boundary,Iris-versicolor
2416,2.35,2.62,,boundary,Iris-versicolor
2417,2.35,2.76,,boundary,Iris-versicolor
2418,2.35,2.9,,boundary,Iris-versicolor
2419,2.35,3.04,,boundary,Iris-versicolor
2420,2.35,3.17,,boundary,Iris-versicolor
2421,2.35,3.31,,boundary,Iris-versicolor
2422,2.35,3.45,,boundary,Iris-versicolor
2423,2.35,3.59,,boundary,Iris-versicolor
2424,2.35,3.73,,boundary,Iris-versicolor
2425,2.35,3.86,,boundary,Iris-versicolor
2426,2.35,4.0,,boundary,Iris-versicolor
2427,2.35,4.14,,boundary,Iris-versicolor
2428,2.35,4.28,,boundary,Iris-versicolor
2429,2.35,4.42,,boundary,Iris-versicolor
2430,2.35,4.55,,boundary,Iris-versicolor
2431,2.35,4.69,,boundary,Iris-virginica
2432,2.35,4.83,,boundary,Iris-virginica
2433,2.35,4.97,,boundary,Iris-virginica
2434,2.35,5.11,,boundary,Iris-virginica
2435,2.35,5.24,,boundary,Iris-virginica
2436,2.35,5.38,,boundary,Iris-virginica
2437,2.35,5.52,,boundary,Iris-virginica
2438,2.35,5.66,,boundary,Iris-virginica
2439,2.35,5.8,,boundary,Iris-virginica
2440,2.35,5.93,,boundary,Iris-virginica
2441,2.35,6.07,,boundary,Iris-virginica
2442,2.35,6.21,,boundary,Iris-virginica
2443,2.35,6.35,,boundary,Iris-virginica
2444,2.35,6.49,,boundary,Iris-virginica
2445,2.35,6.62,,boundary,Iris-virginica
2446,2.35,6.76,,boundary,Iris-virginica
2447,2.35,6.9,,boundary,Iris-virginica
2448,2.4,0.0,,boundary,Iris-setosa
2449,2.4,0.14,,boundary,Iris-setosa
2450,2.4,0.28,,boundary,Iris-setosa
2451,2.4,0.41,,boundary,Iris-setosa
2452,2.4,0.55,,boundary,Iris-setosa
2453,2.4,0.69,,boundary,Iris-setosa
2454,2.4,0.83,,boundary,Iris-setosa
2455,2.4,0.97,,boundary,Iris-setosa
2456,2.4,1.1,,boundary,Iris-setosa
2457,2.4,1.24,,boundary,Iris-setosa
2458,2.4,1.38,,boundary,Iris-setosa
2459,2.4,1.52,,boundary,Iris-setosa
2460,2.4,1.66,,boundary,Iris-setosa
2461,2.4,1.79,,boundary,Iris-setosa
2462,2.4,1.93,,boundary,Iris-setosa
2463,2.4,2.07,,boundary,Iris-setosa
2464,2.4,2.21,,boundary,Iris-setosa
2465,2.4,2.35,,boundary,Iris-versicolor
2466,2.4,2.48,,boundary,Iris-versicolor
2467,2.4,2.62,,boundary,Iris-versicolor
2468,2.4,2.76,,boundary,Iris-versicolor
2469,2.4,2.9,,boundary,Iris-versicolor
2470,2.4,3.04,,boundary,Iris-versicolor
2471,2.4,3.17,,boundary,Iris-versicolor
2472,2.4,3.31,,boundary,Iris-versicolor
2473,2.4,3.45,,boundary,Iris-versicolor
2474,2.4,3.59,,boundary,Iris-versicolor
2475,2.4,3.73,,boundary,Iris-versicolor
2476,2.4,3.86,,boundary,Iris-versicolor
2477,2.4,4.0,,boundary,Iris-versicolor
2478,2.4,4.14,,boundary,Iris-versicolor
2479,2.4,4.28,,boundary,Iris-versicolor
2480,2.4,4.42,,boundary,Iris-versicolor
2481,2.4,4.55,,boundary,Iris-virginica
2482,2.4,4.69,,boundary,Iris-virginica
2483,2.4,4.83,,boundary,Iris-virginica
2484,2.4,4.97,,boundary,Iris-virginica
2485,2.4,5.11,,boundary,Iris-virginica
2486,2.4,5.24,,boundary,Iris-virginica
2487,2.4,5.38,,boundary,Iris-virginica
2488,2.4,5.52,,boundary,Iris-virginica
2489,2.4,5.66,,boundary,Iris-virginica
2490,2.4,5.8,,boundary,Iris-virginica
2491,2.4,5.93,,boundary,Iris-virginica
2492,2.4,6.07,,boundary,Iris-virginica
2493,2.4,6.21,,boundary,Iris-virginica
2494,2.4,6.35,,boundary,Iris-virginica
2495,2.4,6.49,,boundary,Iris-virginica
2496,2.4,6.62,,boundary,Iris-virginica
2497,2.4,6.76,,boundary,Iris-virginica
2498,2.4,6.9,,boundary,Iris-virginica
2499,2.45,0.0,,boundary,Iris-setosa
2500,2.45,0.14,,boundary,Iris-setosa
2501,2.45,0.28,,boundary,Iris-setosa
2502,2.45,0.41,,boundary,Iris-setosa
2503,2.45,0.55,,boundary,Iris-setosa
2504,2.45,0.69,,boundary,Iris-setosa
2505,2.45,0.83,,boundary,Iris-setosa
2506,2.45,0.97,,boundary,Iris-setosa
2507,2.45,1.1,,boundary,Iris-setosa
2508,2.45,1.24,,boundary,Iris-setosa
2509,2.45,1.38,,boundary,Iris-setosa
2510,2.45,1.52,,boundary,Iris-setosa
2511,2.45,1.66,,boundary,Iris-setosa
2512,2.45,1.79,,boundary,Iris-setosa
2513,2.45,1.93,,boundary,Iris-setosa
2514,2.45,2.07,,boundary,Iris-setosa
2515,2.45,2.21,,boundary,Iris-setosa
2516,2.45,2.35,,boundary,Iris-versicolor
2517,2.45,2.48,,boundary,Iris-versicolor
2518,2.45,2.62,,boundary,Iris-versicolor
2519,2.45,2.76,,boundary,Iris-versicolor
2520,2.45,2.9,,boundary,Iris-versicolor
2521,2.45,3.04,,boundary,Iris-versicolor
2522,2.45,3.17,,boundary,Iris-versicolor
2523,2.45,3.31,,boundary,Iris-versicolor
2524,2.45,3.45,,boundary,Iris-versicolor
2525,2.45,3.59,,boundary,Iris-versicolor
2526,2.45,3.73,,boundary,Iris-versicolor
2527,2.45,3.86,,boundary,Iris-versicolor
2528,2.45,4.0,,boundary,Iris-versicolor
2529,2.45,4.14,,boundary,Iris-versicolor
2530,2.45,4.28,,boundary,Iris-versicolor
2531,2.45,4.42,,boundary,Iris-versicolor
2532,2.45,4.55,,boundary,Iris-virginica
2533,2.45,4.69,,boundary,Iris-virginica
2534,2.45,4.83,,boundary,Iris-virginica
2535,2.45,4.97,,boundary,Iris-virginica
2536,2.45,5.11,,boundary,Iris-virginica
2537,2.45,5.24,,boundary,Iris-virginica
2538,2.45,5.38,,boundary,Iris-virginica
2539,2.45,5.52,,boundary,Iris-virginica
2540,2.45,5.66,,boundary,Iris-virginica
2541,2.45,5.8,,boundary,Iris-virginica
2542,2.45,5.93,,boundary,Iris-virginica
2543,2.45,6.07,,boundary,Iris-virginica
2544,2.45,6.21,,boundary,Iris-virginica
2545,2.45,6.35,,boundary,Iris-virginica
2546,2.45,6.49,,boundary,Iris-virginica
2547,2.45,6.62,,boundary,Iris-virginica
2548,2.45,6.76,,boundary,Iris-virginica
2549,2.45,6.9,,boundary,Iris-virginica
2550,2.5,0.0,,boundary,Iris-setosa
2551,2.5,0.14,,boundary,Iris-setosa
2552,2.5,0.28,,boundary,Iris-setosa
2553,2.5,0.41,,boundary,Iris-setosa
2554,2.5,0.55,,boundary,Iris-setosa
2555,2.5,0.69,,boundary,Iris-setosa
2556,2.5,0.83,,boundary,Iris-setosa
2557,2.5,0.97,,boundary,Iris-setosa
2558,2.5,1.1,,boundary,Iris-setosa
2559,2.5,1.24,,boundary,Iris-setosa
2560,2.5,1.38,,boundary,Iris-setosa
2561,2.5,1.52,,boundary,Iris-setosa
2562,2.5,1.66,,boundary,Iris-setosa
2563,2.5,1.79,,boundary,Iris-setosa
2564,2.5,1.93,,boundary,Iris-setosa
2565,2.5,2.07,,boundary,Iris-setosa
2566,2.5,2.21,,boundary,Iris-setosa
2567,2.5,2.35,,boundary,Iris-versicolor
2568,2.5,2.48,,boundary,Iris-versicolor
2569,2.5,2.62,,boundary,Iris-versicolor
2570,2.5,2.76,,boundary,Iris-versicolor
2571,2.5,2.9,,boundary,Iris-versicolor
2572,2.5,3.04,,boundary,Iris-versicolor
2573,2.5,3.17,,boundary,Iris-versicolor
2574,2.5,3.31,,boundary,Iris-versicolor
2575,2.5,3.45,,boundary,Iris-versicolor
2576,2.5,3.59,,boundary,Iris-versicolor
2577,2.5,3.73,,boundary,Iris-versicolor
2578,2.5,3.86,,boundary,Iris-versicolor
2579,2.5,4.0,,boundary,Iris-versicolor
2580,2.5,4.14,,boundary,Iris-versicolor
2581,2.5,4.28,,boundary,Iris-versicolor
2582,2.5,4.42,,boundary,Iris-versicolor
2583,2.5,4.55,,boundary,Iris-virginica
2584,2.5,4.69,,boundary,Iris-virginica
2585,2.5,4.83,,boundary,Iris-virginica
2586,2.5,4.97,,boundary,Iris-virginica
2587,2.5,5.11,,boundary,Iris-virginica
2588,2.5,5.24,,boundary,Iris-virginica
2589,2.5,5.38,,boundary,Iris-virginica
2590,2.5,5.52,,boundary,Iris-virginica
2591,2.5,5.66,,boundary,Iris-virginica
2592,2.5,5.8,,boundary,Iris-virginica
2593,2.5,5.93,,boundary,Iris-virginica
2594,2.5,6.07,,boundary,Iris-virginica
2595,2.5,6.21,,boundary,Iris-virginica
2596,2.5,6.35,,boundary,Iris-virginica
2597,2.5,6.49,,boundary,Iris-virginica
2598,2.5,6.62,,boundary,Iris-virginica
2599,2.5,6.76,,boundary,Iris-virginica
2600,2.5,6.9,,boundary,Iris-virginica
2601,0.2,1.4,Iris-setosa,point,Iris-setosa
2602,0.2,1.4,Iris-setosa,point,Iris-setosa
2603,0.2,1.3,Iris-setosa,point,Iris-setosa
2604,0.2,1.5,Iris-setosa,point,Iris-setosa
2605,0.2,1.4,Iris-setosa,point,Iris-setosa
2606,0.4,1.7,Iris-setosa,point,Iris-setosa
2607,0.3,1.4,Iris-setosa,point,Iris-setosa
2608,0.2,1.5,Iris-setosa,point,Iris-setosa
2609,0.2,1.4,Iris-setosa,point,Iris-setosa
2610,0.1,1.5,Iris-setosa,point,Iris-setosa
2611,0.2,1.5,Iris-setosa,point,Iris-setosa
2612,0.2,1.6,Iris-setosa,point,Iris-setosa
2613,0.1,1.4,Iris-setosa,point,Iris-setosa
2614,0.1,1.1,Iris-setosa,point,Iris-setosa
2615,0.2,1.2,Iris-setosa,point,Iris-setosa
2616,0.4,1.5,Iris-setosa,point,Iris-setosa
2617,0.4,1.3,Iris-setosa,point,Iris-setosa
2618,0.3,1.4,Iris-setosa,point,Iris-setosa
2619,0.3,1.7,Iris-setosa,point,Iris-setosa
2620,0.3,1.5,Iris-setosa,point,Iris-setosa
2621,0.2,1.7,Iris-setosa,point,Iris-setosa
2622,0.4,1.5,Iris-setosa,point,Iris-setosa
2623,0.2,1.0,Iris-setosa,point,Iris-setosa
2624,0.5,1.7,Iris-setosa,point,Iris-setosa
2625,0.2,1.9,Iris-setosa,point,Iris-setosa
2626,0.2,1.6,Iris-setosa,point,Iris-setosa
2627,0.4,1.6,Iris-setosa,point,Iris-setosa
2628,0.2,1.5,Iris-setosa,point,Iris-setosa
2629,0.2,1.4,Iris-setosa,point,Iris-setosa
2630,0.2,1.6,Iris-setosa,point,Iris-setosa
2631,0.2,1.6,Iris-setosa,point,Iris-setosa
2632,0.4,1.5,Iris-setosa,point,Iris-setosa
2633,0.1,1.5,Iris-setosa,point,Iris-setosa
2634,0.2,1.4,Iris-setosa,point,Iris-setosa
2635,0.1,1.5,Iris-setosa,point,Iris-setosa
2636,0.2,1.2,Iris-setosa,point,Iris-setosa
2637,0.2,1.3,Iris-setosa,point,Iris-setosa
2638,0.1,1.5,Iris-setosa,point,Iris-setosa
2639,0.2,1.3,Iris-setosa,point,Iris-setosa
2640,0.2,1.5,Iris-setosa,point,Iris-setosa
2641,0.3,1.3,Iris-setosa,point,Iris-setosa
2642,0.3,1.3,Iris-setosa,point,Iris-setosa
2643,0.2,1.3,Iris-setosa,point,Iris-setosa
2644,0.6,1.6,Iris-setosa,point,Iris-setosa
2645,0.4,1.9,Iris-setosa,point,Iris-setosa
2646,0.3,1.4,Iris-setosa,point,Iris-setosa
2647,0.2,1.6,Iris-setosa,point,Iris-setosa
2648,0.2,1.4,Iris-setosa,point,Iris-setosa
2649,0.2,1.5,Iris-setosa,point,Iris-setosa
2650,0.2,1.4,Iris-setosa,point,Iris-setosa
2651,1.4,4.7,Iris-versicolor,point,Iris-versicolor
2652,1.5,4.5,Iris-versicolor,point,Iris-versicolor
2653,1.5,4.9,Iris-versicolor,point,Iris-versicolor
2654,1.3,4.0,Iris-versicolor,point,Iris-versicolor
2655,1.5,4.6,Iris-versicolor,point,Iris-versicolor
2656,1.3,4.5,Iris-versicolor,point,Iris-versicolor
2657,1.6,4.7,Iris-versicolor,point,Iris-versicolor
2658,1.0,3.3,Iris-versicolor,point,Iris-versicolor
2659,1.3,4.6,Iris-versicolor,point,Iris-versicolor
2660,1.4,3.9,Iris-versicolor,point,Iris-versicolor
2661,1.0,3.5,Iris-versicolor,point,Iris-versicolor
2662,1.5,4.2,Iris-versicolor,point,Iris-versicolor
2663,1.0,4.0,Iris-versicolor,point,Iris-versicolor
2664,1.4,4.7,Iris-versicolor,point,Iris-versicolor
2665,1.3,3.6,Iris-versicolor,point,Iris-versicolor
2666,1.4,4.4,Iris-versicolor,point,Iris-versicolor
2667,1.5,4.5,Iris-versicolor,point,Iris-versicolor
2668,1.0,4.1,Iris-versicolor,point,Iris-versicolor
2669,1.5,4.5,Iris-versicolor,point,Iris-versicolor
2670,1.1,3.9,Iris-versicolor,point,Iris-versicolor
2671,1.8,4.8,Iris-versicolor,point,Iris-versicolor
2672,1.3,4.0,Iris-versicolor,point,Iris-versicolor
2673,1.5,4.9,Iris-versicolor,point,Iris-versicolor
2674,1.2,4.7,Iris-versicolor,point,Iris-versicolor
2675,1.3,4.3,Iris-versicolor,point,Iris-versicolor
2676,1.4,4.4,Iris-versicolor,point,Iris-versicolor
2677,1.4,4.8,Iris-versicolor,point,Iris-versicolor
2678,1.7,5.0,Iris-versicolor,point,Iris-virginica
2679,1.5,4.5,Iris-versicolor,point,Iris-versicolor
2680,1.0,3.5,Iris-versicolor,point,Iris-versicolor
2681,1.1,3.8,Iris-versicolor,point,Iris-versicolor
2682,1.0,3.7,Iris-versicolor,point,Iris-versicolor
2683,1.2,3.9,Iris-versicolor,point,Iris-versicolor
2684,1.6,5.1,Iris-versicolor,point,Iris-virginica
2685,1.5,4.5,Iris-versicolor,point,Iris-versicolor
2686,1.6,4.5,Iris-versicolor,point,Iris-versicolor
2687,1.5,4.7,Iris-versicolor,point,Iris-versicolor
2688,1.3,4.4,Iris-versicolor,point,Iris-versicolor
2689,1.3,4.1,Iris-versicolor,point,Iris-versicolor
2690,1.3,4.0,Iris-versicolor,point,Iris-versicolor
2691,1.2,4.4,Iris-versicolor,point,Iris-versicolor
2692,1.4,4.6,Iris-versicolor,point,Iris-versicolor
2693,1.2,4.0,Iris-versicolor,point,Iris-versicolor
2694,1.0,3.3,Iris-versicolor,point,Iris-versicolor
2695,1.3,4.2,Iris-versicolor,point,Iris-versicolor
2696,1.2,4.2,Iris-versicolor,point,Iris-versicolor
2697,1.3,4.2,Iris-versicolor,point,Iris-versicolor
2698,1.3,4.3,Iris-versicolor,point,Iris-versicolor
2699,1.1,3.0,Iris-versicolor,point,Iris-versicolor
2700,1.3,4.1,Iris-versicolor,point,Iris-versicolor
2701,2.5,6.0,Iris-virginica,point,Iris-virginica
2702,1.9,5.1,Iris-virginica,point,Iris-virginica
2703,2.1,5.9,Iris-virginica,point,Iris-virginica
2704,1.8,5.6,Iris-virginica,point,Iris-virginica
2705,2.2,5.8,Iris-virginica,point,Iris-virginica
2706,2.1,6.6,Iris-virginica,point,Iris-virginica
2707,1.7,4.5,Iris-virginica,point,Iris-versicolor
2708,1.8,6.3,Iris-virginica,point,Iris-virginica
2709,1.8,5.8,Iris-virginica,point,Iris-virginica
2710,2.5,6.1,Iris-virginica,point,Iris-virginica
2711,2.0,5.1,Iris-virginica,point,Iris-virginica
2712,1.9,5.3,Iris-virginica,point,Iris-virginica
2713,2.1,5.5,Iris-virginica,point,Iris-virginica
2714,2.0,5.0,Iris-virginica,point,Iris-virginica
2715,2.4,5.1,Iris-virginica,point,Iris-virginica
2716,2.3,5.3,Iris-virginica,point,Iris-virginica
2717,1.8,5.5,Iris-virginica,point,Iris-virginica
2718,2.2,6.7,Iris-virginica,point,Iris-virginica
2719,2.3,6.9,Iris-virginica,point,Iris-virginica
2720,1.5,5.0,Iris-virginica,point,Iris-versicolor
2721,2.3,5.7,Iris-virginica,point,Iris-virginica
2722,2.0,4.9,Iris-virginica,point,Iris-virginica
2723,2.0,6.7,Iris-virginica,point,Iris-virginica
2724,1.8,4.9,Iris-virginica,point,Iris-virginica
2725,2.1,5.7,Iris-virginica,point,Iris-virginica
2726,1.8,6.0,Iris-virginica,point,Iris-virginica
2727,1.8,4.8,Iris-virginica,point,Iris-versicolor
2728,1.8,4.9,Iris-virginica,point,Iris-virginica
2729,2.1,5.6,Iris-virginica,point,Iris-virginica
2730,1.6,5.8,Iris-virginica,point,Iris-virginica
2731,1.9,6.1,Iris-virginica,point,Iris-virginica
2732,2.0,6.4,Iris-virginica,point,Iris-virginica
2733,2.2,5.6,Iris-virginica,point,Iris-virginica
2734,1.5,5.1,Iris-virginica,point,Iris-virginica
2735,1.4,5.6,Iris-virginica,point,Iris-virginica
2736,2.3,6.1,Iris-virginica,point,Iris-virginica
2737,2.4,5.6,Iris-virginica,point,Iris-virginica
2738,1.8,5.5,Iris-virginica,point,Iris-virginica
2739,1.8,4.8,Iris-virginica,point,Iris-versicolor
2740,2.1,5.4,Iris-virginica,point,Iris-virginica
2741,2.4,5.6,Iris-virginica,point,Iris-virginica
2742,2.3,5.1,Iris-virginica,point,Iris-virginica
2743,1.9,5.1,Iris-virginica,point,Iris-virginica
2744,2.3,5.9,Iris-virginica,point,Iris-virginica
2745,2.5,5.7,Iris-virginica,point,Iris-virginica
2746,2.3,5.2,Iris-virginica,point,Iris-virginica
2747,1.9,5.0,Iris-virginica,point,Iris-virginica
2748,2.0,5.2,Iris-virginica,point,Iris-virginica
2749,2.3,5.4,Iris-virginica,point,Iris-virginica
2750,1.8,5.1,Iris-virginica,point,Iris-virginica
