,petal_width,petal_length,class,type,predicted
596,0.12,6.28,,boundary,Iris-virginica
597,0.12,6.35,,boundary,Iris-virginica
598,0.12,6.42,,boundary,Iris-virginica
599,0.12,6.49,,boundary,Iris-virginica
600,0.12,6.55,,boundary,Iris-virginica
601,0.12,6.62,,boundary,Iris-virginica
602,0.12,6.69,,boundary,Iris-virginica
603,0.12,6.76,,boundary,Iris-virginica
604,0.12,6.83,,boundary,Iris-virginica
605,0.12,6.9,,boundary,Iris-virginica
606,0.15,0.0,,boundary,Iris-setosa
607,0.15,0.07,,boundary,Iris-setosa
608,0.15,0.14,,boundary,Iris-setosa
609,0.15,0.21,,boundary,Iris-setosa
610,0.15,0.28,,boundary,Iris-setosa
611,0.15,0.35,,boundary,Iris-setosa
612,0.15,0.41,,boundary,Iris-setosa
613,0.15,0.48,,boundary,Iris-setosa
614,0.15,0.55,,boundary,Iris-setosa
615,0.15,0.62,,boundary,Iris-setosa
616,0.15,0.69,,boundary,Iris-setosa
617,0.15,0.76,,boundary,Iris-setosa
618,0.15,0.83,,boundary,Iris-setosa
619,0.15,0.9,,boundary,Iris-setosa
620,0.15,0.97,,boundary,Iris-setosa
621,0.15,1.03,,boundary,Iris-setosa
622,0.15,1.1,,boundary,Iris-setosa
623,0.15,1.17,,boundary,Iris-setosa
624,0.15,1.24,,boundary,Iris-setosa
625,0.15,1.31,,boundary,Iris-setosa
626,0.15,1.38,,boundary,Iris-setosa
627,0.15,1.45,,boundary,Iris-setosa
628,0.15,1.52,,boundary,Iris-setosa
629,0.15,1.59,,boundary,Iris-setosa
630,0.15,1.66,,boundary,Iris-setosa
631,0.15,1.72,,boundary,Iris-setosa
632,0.15,1.79,,boundary,Iris-setosa
633,0.15,1.86,,boundary,Iris-setosa
634,0.15,1.93,,boundary,Iris-setosa
635,0.15,2.0,,boundary,Iris-setosa
636,0.15,2.07,,boundary,Iris-setosa
637,0.15,2.14,,boundary,Iris-setosa
638,0.15,2.21,,boundary,Iris-setosa
639,0.15,2.28,,boundary,Iris-setosa
640,0.15,2.35,,boundary,Iris-setosa
641,0.15,2.41,,boundary,Iris-setosa
642,0.15,2.48,,boundary,Iris-setosa
643,0.15,2.55,,boundary,Iris-setosa
644,0.15,2.62,,boundary,Iris-setosa
645,0.15,2.69,,boundary,Iris-setosa
646,0.15,2.76,,boundary,Iris-setosa
647,0.15,2.83,,boundary,Iris-setosa
648,0.15,2.9,,boundary,Iris-setosa
649,0.15,2.97,,boundary,Iris-versicolor
650,0.15,3.04,,boundary,Iris-versicolor
651,0.15,3.1,,boundary,Iris-versicolor
652,0.15,3.17,,boundary,Iris-versicolor
653,0.15,3.24,,boundary,Iris-versicolor
654,0.15,3.31,,boundary,Iris-versicolor
655,0.15,3.38,,boundary,Iris-versicolor
656,0.15,3.45,,boundary,Iris-versicolor
657,0.15,3.52,,boundary,Iris-versicolor
658,0.15,3.59,,boundary,Iris-versicolor
659,0.15,3.66,,boundary,Iris-versicolor
660,0.15,3.73,,boundary,Iris-versicolor
661,0.15,3.79,,boundary,Iris-versicolor
662,0.15,3.86,,boundary,Iris-versicolor
663,0.15,3.93,,boundary,Iris-versicolor
664,0.15,4.0,,boundary,Iris-versicolor
665,0.15,4.07,,boundary,Iris-versicolor
666,0.15,4.14,,boundary,Iris-versicolor
667,0.15,4.21,,boundary,Iris-versicolor
668,0.15,4.28,,boundary,Iris-versicolor
669,0.15,4.35,,boundary,Iris-versicolor
670,0.15,4.42,,boundary,Iris-versicolor
671,0.15,4.48,,boundary,Iris-versicolor
672,0.15,4.55,,boundary,Iris-versicolor
673,0.15,4.62,,boundary,Iris-versicolor
674,0.15,4.69,,boundary,Iris-versicolor
675,0.15,4.76,,boundary,Iris-versicolor
676,0.15,4.83,,boundary,Iris-versicolor
677,0.15,4.9,,boundary,Iris-versicolor
678,0.15,4.97,,boundary,Iris-versicolor
679,0.15,5.04,,boundary,Iris-versicolor
680,0.15,5.11,,boundary,Iris-versicolor
681,0.15,5.17,,boundary,Iris-versicolor
682,0.15,5.24,,boundary,Iris-versicolor
683,0.15,5.31,,boundary,Iris-versicolor
684,0.15,5.38,,boundary,Iris-versicolor
685,0.15,5.45,,boundary,Iris-versicolor
686,0.15,5.52,,boundary,Iris-versicolor
687,0.15,5.59,,boundary,Iris-versicolor
688,0.15,5.66,,boundary,Iris-versicolor
689,0.15,5.73,,boundary,Iris-versicolor
690,0.15,5.8,,boundary,Iris-virginica
691,0.15,5.86,,boundary,Iris-virginica
692,0.15,5.93,,boundary,Iris-virginica
693,0.15,6.0,,boundary,Iris-virginica
694,0.15,6.07,,boundary,Iris-virginica
695,0.15,6.14,,boundary,Iris-virginica
696,0.15,6.21,,boundary,Iris-virginica
697,0.15,6.28,,boundary,Iris-virginica
698,0.15,6.35,,boundary,Iris-virginica
699,0.15,6.42,,boundary,Iris-virginica
700,0.15,6.49,,boundary,Iris-virginica
701,0.15,6.55,,boundary,Iris-virginica
702,0.15,6.62,,boundary,Iris-virginica
703,0.15,6.69,,boundary,Iris-virginica
704,0.15,6.76,,boundary,Iris-virginica
705,0.15,6.83,,boundary,Iris-virginica
706,0.15,6.9,,boundary,Iris-virginica
707,0.17,0.0,,boundary,Iris-setosa
708,0.17,0.07,,boundary,Iris-setosa
709,0.17,0.14,,boundary,Iris-setosa
710,0.17,0.21,,boundary,Iris-setosa
711,0.17,0.28,,boundary,Iris-setosa
712,0.17,0.35,,boundary,Iris-setosa
713,0.17,0.41,,boundary,Iris-setosa
714,0.17,0.48,,boundary,Iris-setosa
715,0.17,0.55,,boundary,Iris-setosa
716,0.17,0.62,,boundary,Iris-setosa
717,0.17,0.69,,boundary,Iris-setosa
718,0.17,0.76,,boundary,Iris-setosa
719,0.17,0.83,,boundary,Iris-setosa
720,0.17,0.9,,boundary,Iris-setosa
721,0.17,0.97,,boundary,Iris-setosa
722,0.17,1.03,,boundary,Iris-setosa
723,0.17,1.1,,boundary,Iris-setosa
724,0.17,1.17,,boundary,Iris-setosa
725,0.17,1.24,,boundary,Iris-setosa
726,0.17,1.31,,boundary,Iris-setosa
727,0.17,1.38,,boundary,Iris-setosa
728,0.17,1.45,,boundary,Iris-setosa
729,0.17,1.52,,boundary,Iris-setosa
730,0.17,1.59,,boundary,Iris-setosa
731,0.17,1.66,,boundary,Iris-setosa
732,0.17,1.72,,boundary,Iris-setosa
733,0.17,1.79,,boundary,Iris-setosa
734,0.17,1.86,,boundary,Iris-setosa
735,0.17,1.93,,boundary,Iris-setosa
736,0.17,2.0,,boundary,Iris-setosa
737,0.17,2.07,,boundary,Iris-setosa
738,0.17,2.14,,boundary,Iris-setosa
739,0.17,2.21,,boundary,Iris-setosa
740,0.17,2.28,,boundary,Iris-setosa
741,0.17,2.35,,boundary,Iris-setosa
742,0.17,2.41,,boundary,Iris-setosa
743,0.17,2.48,,boundary,Iris-setosa
744,0.17,2.55,,boundary,Iris-setosa
745,0.17,2.62,,boundary,Iris-setosa
746,0.17,2.69,,boundary,Iris-setosa
747,0.17,2.76,,boundary,Iris-setosa
748,0.17,2.83,,boundary,Iris-setosa
749,0.17,2.9,,boundary,Iris-versicolor
750,0.17,2.97,,boundary,Iris-versicolor
751,0.17,3.04,,boundary,Iris-versicolor
752,0.17,3.1,,boundary,Iris-versicolor
753,0.17,3.17,,boundary,Iris-versicolor
754,0.17,3.24,,boundary,Iris-versicolor
755,0.17,3.31,,boundary,Iris-versicolor
756,0.17,3.38,,boundary,Iris-versicolor
757,0.17,3.45,,boundary,Iris-versicolor
758,0.17,3.52,,boundary,Iris-versicolor
759,0.17,3.59,,boundary,Iris-versicolor
760,0.17,3.66,,boundary,Iris-versicolor
761,0.17,3.73,,boundary,Iris-versicolor
762,0.17,3.79,,boundary,Iris-versicolor
763,0.17,3.86,,boundary,Iris-versicolor
764,0.17,3.93,,boundary,Iris-versicolor
765,0.17,4.0,,boundary,Iris-versicolor
766,0.17,4.07,,boundary,Iris-versicolor
767,0.17,4.14,,boundary,Iris-versicolor
768,0.17,4.21,,boundary,Iris-versicolor
769,0.17,4.28,,boundary,Iris-versicolor
770,0.17,4.35,,boundary,Iris-versicolor
771,0.17,4.42,,boundary,Iris-versicolor
772,0.17,4.48,,boundary,Iris-versicolor
773,0.17,4.55,,boundary,Iris-versicolor
774,0.17,4.62,,boundary,Iris-versicolor
775,0.17,4.69,,boundary,Iris-versicolor
776,0.17,4.76,,boundary,Iris-versicolor
777,0.17,4.83,,boundary,Iris-versicolor
778,0.17,4.9,,boundary,Iris-versicolor
779,0.17,4.97,,boundary,Iris-versicolor
780,0.17,5.04,,boundary,Iris-versicolor
781,0.17,5.11,,boundary,Iris-versicolor
782,0.17,5.17,,boundary,Iris-versicolor
783,0.17,5.24,,boundary,Iris-versicolor
784,0.17,5.31,,boundary,Iris-versicolor
785,0.17,5.38,,boundary,Iris-versicolor
786,0.17,5.45,,boundary,Iris-versicolor
787,0.17,5.52,,boundary,Iris-versicolor
788,0.17,5.59,,boundary,Iris-versicolor
789,0.17,5.66,,boundary,Iris-versicolor
790,0.17,5.73,,boundary,Iris-versicolor
791,0.17,5.8,,boundary,Iris-virginica
792,0.17,5.86,,boundary,Iris-virginica
793,0.17,5.93,,boundary,Iris-virginica
794,0.17,6.0,,boundary,Iris-virginica
795,0.17,6.07,,boundary,Iris-virginica
796,0.17,6.14,,boundary,Iris-virginica
797,0.17,6.21,,boundary,Iris-virginica
798,0.17,6.28,,boundary,Iris-virginica
799,0.17,6.35,,boundary,Iris-virginica
800,0.17,6.42,,boundary,Iris-virginica
801,0.17,6.49,,boundary,Iris-virginica
802,0.17,6.55,,boundary,Iris-virginica
803,0.17,6.62,,boundary,Iris-virginica
804,0.17,6.69,,boundary,Iris-virginica
805,0.17,6.76,,boundary,Iris-virginica
806,0.17,6.83,,boundary,Iris-virginica
807,0.17,6.9,,boundary,Iris-virginica
808,0.2,0.0,,boundary,Iris-setosa
809,0.2,0.07,,boundary,Iris-setosa
810,0.2,0.14,,boundary,Iris-setosa
811,0.2,0.21,,boundary,Iris-setosa
812,0.2,0.28,,boundary,Iris-setosa
813,0.2,0.35,,boundary,Iris-setosa
814,0.2,0.41,,boundary,Iris-setosa
815,0.2,0.48,,boundary,Iris-setosa
816,0.2,0.55,,boundary,Iris-setosa
817,0.2,0.62,,boundary,Iris-setosa
818,0.2,0.69,,boundary,Iris-setosa
819,0.2,0.76,,boundary,Iris-setosa
820,0.2,0.83,,boundary,Iris-setosa
821,0.2,0.9,,boundary,Iris-setosa
822,0.2,0.97,,boundary,Iris-setosa
823,0.2,1.03,,boundary,Iris-setosa
824,0.2,1.1,,boundary,Iris-setosa
825,0.2,1.17,,boundary,Iris-setosa
826,0.2,1.24,,boundary,Iris-setosa
827,0.2,1.31,,boundary,Iris-setosa
828,0.2,1.38,,boundary,Iris-setosa
829,0.2,1.45,,boundary,Iris-setosa
830,0.2,1.52,,boundary,Iris-setosa
831,0.2,1.59,,boundary,Iris-setosa
832,0.2,1.66,,boundary,Iris-setosa
833,0.2,1.72,,boundary,Iris-setosa
834,0.2,1.79,,boundary,Iris-setosa
835,0.2,1.86,,boundary,Iris-setosa
836,0.2,1.93,,boundary,Iris-setosa
837,0.2,2.0,,boundary,Iris-setosa
838,0.2,2.07,,boundary,Iris-setosa
839,0.2,2.14,,boundary,Iris-setosa
840,0.2,2.21,,boundary,Iris-setosa
841,0.2,2.28,,boundary,Iris-setosa
842,0.2,2.35,,boundary,Iris-setosa
843,0.2,2.41,,boundary,Iris-setosa
844,0.2,2.48,,boundary,Iris-setosa
845,0.2,2.55,,boundary,Iris-setosa
846,0.2,2.62,,boundary,Iris-setosa
847,0.2,2.69,,boundary,Iris-setosa
848,0.2,2.76,,boundary,Iris-setosa
849,0.2,2.83,,boundary,Iris-setosa
850,0.2,2.9,,boundary,Iris-versicolor
851,0.2,2.97,,boundary,Iris-versicolor
852,0.2,3.04,,boundary,Iris-versicolor
853,0.2,3.1,,boundary,Iris-versicolor
854,0.2,3.17,,boundary,Iris-versicolor
855,0.2,3.24,,boundary,Iris-versicolor
856,0.2,3.31,,boundary,Iris-versicolor
857,0.2,3.38,,boundary,Iris-versicolor
858,0.2,3.45,,boundary,Iris-versicolor
859,0.2,3.52,,boundary,Iris-versicolor
860,0.2,3.59,,boundary,Iris-versicolor
861,0.2,3.66,,boundary,Iris-versicolor
862,0.2,3.73,,boundary,Iris-versicolor
863,0.2,3.79,,boundary,Iris-versicolor
864,0.2,3.86,,boundary,Iris-versicolor
865,0.2,3.93,,boundary,Iris-versicolor
866,0.2,4.0,,boundary,Iris-versicolor
867,0.2,4.07,,boundary,Iris-versicolor
868,0.2,4.14,,boundary,Iris-versicolor
869,0.2,4.21,,boundary,Iris-versicolor
870,0.2,4.28,,boundary,Iris-versicolor
871,0.2,4.35,,boundary,Iris-versicolor
872,0.2,4.42,,boundary,Iris-versicolor
873,0.2,4.48,,boundary,Iris-versicolor
874,0.2,4.55,,boundary,Iris-versicolor
875,0.2,4.62,,boundary,Iris-versicolor
876,0.2,4.69,,boundary,Iris-versicolor
877,0.2,4.76,,boundary,Iris-versicolor
878,0.2,4.83,,boundary,Iris-versicolor
879,0.2,4.9,,boundary,Iris-versicolor
880,0.2,4.97,,boundary,Iris-versicolor
881,0.2,5.04,,boundary,Iris-versicolor
882,0.2,5.11,,boundary,Iris-versicolor
883,0.2,5.17,,boundary,Iris-versicolor
884,0.2,5.24,,boundary,Iris-versicolor
885,0.2,5.31,,boundary,Iris-versicolor
886,0.2,5.38,,boundary,Iris-versicolor
887,0.2,5.45,,boundary,Iris-versicolor
888,0.2,5.52,,boundary,Iris-versicolor
889,0.2,5.59,,boundary,Iris-versicolor
890,0.2,5.66,,boundary,Iris-versicolor
891,0.2,5.73,,boundary,Iris-versicolor
892,0.2,5.8,,boundary,Iris-virginica
893,0.2,5.86,,boundary,Iris-virginica
894,0.2,5.93,,boundary,Iris-virginica
895,0.2,6.0,,boundary,Iris-virginica
896,0.2,6.07,,boundary,Iris-virginica
897,0.2,6.14,,boundary,Iris-virginica
898,0.2,6.21,,boundary,Iris-virginica
899,0.2,6.28,,boundary,Iris-virginica
900,0.2,6.35,,boundary,Iris-virginica
901,0.2,6.42,,boundary,Iris-virginica
902,0.2,6.49,,boundary,Iris-virginica
903,0.2,6.55,,boundary,Iris-virginica
904,0.2,6.62,,boundary,Iris-virginica
905,0.2,6.69,,boundary,Iris-virginica
906,0.2,6.76,,boundary,Iris-virginica
907,0.2,6.83,,boundary,Iris-virginica
908,0.2,6.9,,boundary,Iris-virginica
909,0.22,0.0,,boundary,Iris-setosa
910,0.22,0.07,,boundary,Iris-setosa
911,0.22,0.14,,boundary,Iris-setosa
912,0.22,0.21,,boundary,Iris-setosa
913,0.22,0.28,,boundary,Iris-setosa
914,0.22,0.35,,boundary,Iris-setosa
915,0.22,0.41,,boundary,Iris-setosa
916,0.22,0.48,,boundary,Iris-setosa
917,0.22,0.55,,boundary,Iris-setosa
918,0.22,0.62,,boundary,Iris-setosa
919,0.22,0.69,,boundary,Iris-setosa
920,0.22,0.76,,boundary,Iris-setosa
921,0.22,0.83,,boundary,Iris-setosa
922,0.22,0.9,,boundary,Iris-setosa
923,0.22,0.97,,boundary,Iris-setosa
924,0.22,1.03,,boundary,Iris-setosa
925,0.22,1.1,,boundary,Iris-setosa
926,0.22,1.17,,boundary,Iris-setosa
927,0.22,1.24,,boundary,Iris-setosa
928,0.22,1.31,,boundary,Iris-setosa
929,0.22,1.38,,boundary,Iris-setosa
930,0.22,1.45,,boundary,Iris-setosa
931,0.22,1.52,,boundary,Iris-setosa
932,0.22,1.59,,boundary,Iris-setosa
933,0.22,1.66,,boundary,Iris-setosa
934,0.22,1.72,,boundary,Iris-setosa
935,0.22,1.79,,boundary,Iris-setosa
936,0.22,1.86,,boundary,Iris-setosa
937,0.22,1.93,,boundary,Iris-setosa
938,0.22,2.0,,boundary,Iris-setosa
939,0.22,2.07,,boundary,Iris-setosa
940,0.22,2.14,,boundary,Iris-setosa
941,0.22,2.21,,boundary,Iris-setosa
942,0.22,2.28,,boundary,Iris-setosa
943,0.22,2.35,,boundary,Iris-setosa
944,0.22,2.41,,boundary,Iris-setosa
945,0.22,2.48,,boundary,Iris-setosa
946,0.22,2.55,,boundary,Iris-setosa
947,0.22,2.62,,boundary,Iris-setosa
948,0.22,2.69,,boundary,Iris-setosa
949,0.22,2.76,,boundary,Iris-setosa
950,0.22,2.83,,boundary,Iris-setosa
951,0.22,2.9,,boundary,Iris-versicolor
952,0.22,2.97,,boundary,Iris-versicolor
953,0.22,3.04,,boundary,Iris-versicolor
954,0.22,3.1,,boundary,Iris-versicolor
955,0.22,3.17,,boundary,Iris-versicolor
956,0.22,3.24,,boundary,Iris-versicolor
957,0.22,3.31,,boundary,Iris-versicolor
958,0.22,3.38,,boundary,Iris-versicolor
959,0.22,3.45,,boundary,Iris-versicolor
960,0.22,3.52,,boundary,Iris-versicolor
961,0.22,3.59,,boundary,Iris-versicolor
962,0.22,3.66,,boundary,Iris-versicolor
963,0.22,3.73,,boundary,Iris-versicolor
964,0.22,3.79,,boundary,Iris-versicolor
965,0.22,3.86,,boundary,Iris-versicolor
966,0.22,3.93,,boundary,Iris-versicolor
967,0.22,4.0,,boundary,Iris-versicolor
968,0.22,4.07,,boundary,Iris-versicolor
969,0.22,4.14,,boundary,Iris-versicolor
970,0.22,4.21,,boundary,Iris-versicolor
971,0.22,4.28,,boundary,Iris-versicolor
972,0.22,4.35,,boundary,Iris-versicolor
973,0.22,4.42,,boundary,Iris-versicolor
974,0.22,4.48,,boundary,Iris-versicolor
975,0.22,4.55,,boundary,Iris-versicolor
976,0.22,4.62,,boundary,Iris-versicolor
977,0.22,4.69,,boundary,Iris-versicolor
978,0.22,4.76,,boundary,Iris-versicolor
979,0.22,4.83,,boundary,Iris-versicolor
980,0.22,4.9,,boundary,Iris-versicolor
981,0.22,4.97,,boundary,Iris-versicolor
982,0.22,5.04,,boundary,Iris-versicolor
983,0.22,5.11,,boundary,Iris-versicolor
984,0.22,5.17,,boundary,Iris-versicolor
985,0.22,5.24,,boundary,Iris-versicolor
986,0.22,5.31,,boundary,Iris-versicolor
987,0.22,5.38,,boundary,Iris-versicolor
988,0.22,5.45,,boundary,Iris-versicolor
989,0.22,5.52,,boundary,Iris-versicolor
990,0.22,5.59,,boundary,Iris-versicolor
991,0.22,5.66,,boundary,Iris-versicolor
992,0.22,5.73,,boundary,Iris-versicolor
993,0.22,5.8,,boundary,Iris-virginica
994,0.22,5.86,,boundary,Iris-virginica
995,0.22,5.93,,boundary,Iris-virginica
996,0.22,6.0,,boundary,Iris-virginica
997,0.22,6.07,,boundary,Iris-virginica
998,0.22,6.14,,boundary,Iris-virginica
999,0.22,6.21,,boundary,Iris-virginica
1000,0.22,6.28,,boundary,Iris-virginica
1001,0.22,6.35,,boundary,Iris-virginica
1002,0.22,6.42,,boundary,Iris-virginica
1003,0.22,6.49,,boundary,Iris-virginica
1004,0.22,6.55,,boundary,Iris-virginica
1005,0.22,6.62,,boundary,Iris-virginica
1006,0.22,6.69,,boundary,Iris-virginica
1007,0.22,6.76,,boundary,Iris-virginica
1008,0.22,6.83,,boundary,Iris-virginica
1009,0.22,6.9,,boundary,Iris-virginica
1010,0.25,0.0,,boundary,Iris-setosa
1011,0.25,0.07,,boundary,Iris-setosa
1012,0.25,0.14,,boundary,Iris-setosa
1013,0.25,0.21,,boundary,Iris-setosa
1014,0.25,0.28,,boundary,Iris-setosa
1015,0.25,0.35,,boundary,Iris-setosa
1016,0.25,0.41,,boundary,Iris-setosa
1017,0.25,0.48,,boundary,Iris-setosa
1018,0.25,0.55,,boundary,Iris-setosa
1019,0.25,0.62,,boundary,Iris-setosa
1020,0.25,0.69,,boundary,Iris-setosa
1021,0.25,0.76,,boundary,Iris-setosa
1022,0.25,0.83,,boundary,Iris-setosa
1023,0.25,0.9,,boundary,Iris-setosa
1024,0.25,0.97,,boundary,Iris-setosa
1025,0.25,1.03,,boundary,Iris-setosa
1026,0.25,1.1,,boundary,Iris-setosa
1027,0.25,1.17,,boundary,Iris-setosa
1028,0.25,1.24,,boundary,Iris-setosa
1029,0.25,1.31,,boundary,Iris-setosa
1030,0.25,1.38,,boundary,Iris-setosa
1031,0.25,1.45,,boundary,Iris-setosa
1032,0.25,1.52,,boundary,Iris-setosa
1033,0.25,1.59,,boundary,Iris-setosa
1034,0.25,1.66,,boundary,Iris-setosa
1035,0.25,1.72,,boundary,Iris-setosa
1036,0.25,1.79,,boundary,Iris-setosa
1037,0.25,1.86,,boundary,Iris-setosa
1038,0.25,1.93,,boundary,Iris-setosa
1039,0.25,2.0,,boundary,Iris-setosa
1040,0.25,2.07,,boundary,Iris-setosa
1041,0.25,2.14,,boundary,Iris-setosa
1042,0.25,2.21,,boundary,Iris-setosa
1043,0.25,2.28,,boundary,Iris-setosa
1044,0.25,2.35,,boundary,Iris-setosa
1045,0.25,2.41,,boundary,Iris-setosa
1046,0.25,2.48,,boundary,Iris-setosa
1047,0.25,2.55,,boundary,Iris-setosa
1048,0.25,2.62,,boundary,Iris-setosa
1049,0.25,2.69,,boundary,Iris-setosa
1050,0.25,2.76,,boundary,Iris-setosa
1051,0.25,2.83,,boundary,Iris-setosa
1052,0.25,2.9,,boundary,Iris-versicolor
1053,0.25,2.97,,boundary,Iris-versicolor
1054,0.25,3.04,,boundary,Iris-versicolor
1055,0.25,3.1,,boundary,Iris-versicolor
1056,0.25,3.17,,boundary,Iris-versicolor
1057,0.25,3.24,,boundary,Iris-versicolor
1058,0.25,3.31,,boundary,Iris-versicolor
1059,0.25,3.38,,boundary,Iris-versicolor
1060,0.25,3.45,,boundary,Iris-versicolor
1061,0.25,3.52,,boundary,Iris-versicolor
1062,0.25,3.59,,boundary,Iris-versicolor
1063,0.25,3.66,,boundary,Iris-versicolor
1064,0.25,3.73,,boundary,Iris-versicolor
1065,0.25,3.79,,boundary,Iris-versicolor
1066,0.25,3.86,,boundary,Iris-versicolor
1067,0.25,3.93,,boundary,Iris-versicolor
1068,0.25,4.0,,boundary,Iris-versicolor
1069,0.25,4.07,,boundary,Iris-versicolor
1070,0.25,4.14,,boundary,Iris-versicolor
1071,0.25,4.21,,boundary,Iris-versicolor
1072,0.25,4.28,,boundary,Iris-versicolor
1073,0.25,4.35,,boundary,Iris-versicolor
1074,0.25,4.42,,boundary,Iris-versicolor
1075,0.25,4.48,,boundary,Iris-versicolor
1076,0.25,4.55,,boundary,Iris-versicolor
1077,0.25,4.62,,boundary,Iris-versicolor
1078,0.25,4.69,,boundary,Iris-versicolor
1079,0.25,4.76,,boundary,Iris-versicolor
1080,0.25,4.83,,boundary,Iris-versicolor
1081,0.25,4.9,,boundary,Iris-versicolor
1082,0.25,4.97,,boundary,Iris-versicolor
1083,0.25,5.04,,boundary,Iris-versicolor
1084,0.25,5.11,,boundary,Iris-versicolor
1085,0.25,5.17,,boundary,Iris-versicolor
1086,0.25,5.24,,boundary,Iris-versicolor
1087,0.25,5.31,,boundary,Iris-versicolor
1088,0.25,5.38,,boundary,Iris-versicolor
1089,0.25,5.45,,boundary,Iris-versicolor
1090,0.25,5.52,,boundary,Iris-versicolor
1091,0.25,5.59,,boundary,Iris-versicolor
1092,0.25,5.66,,boundary,Iris-versicolor
1093,0.25,5.73,,boundary,Iris-versicolor
1094,0.25,5.8,,boundary,Iris-virginica
1095,0.25,5.86,,boundary,Iris-virginica
1096,0.25,5.93,,boundary,Iris-virginica
1097,0.25,6.0,,boundary,Iris-virginica
1098,0.25,6.07,,boundary,Iris-virginica
1099,0.25,6.14,,boundary,Iris-virginica
1100,0.25,6.21,,boundary,Iris-virginica
1101,0.25,6.28,,boundary,Iris-virginica
1102,0.25,6.35,,boundary,Iris-virginica
1103,0.25,6.42,,boundary,Iris-virginica
1104,0.25,6.49,,boundary,Iris-virginica
1105,0.25,6.55,,boundary,Iris-virginica
1106,0.25,6.62,,boundary,Iris-virginica
1107,0.25,6.69,,boundary,Iris-virginica
1108,0.25,6.76,,boundary,Iris-virginica
1109,0.25,6.83,,boundary,Iris-virginica
1110,0.25,6.9,,boundary,Iris-virginica
1111,0.27,0.0,,boundary,Iris-setosa
1112,0.27,0.07,,boundary,Iris-setosa
1113,0.27,0.14,,boundary,Iris-setosa
1114,0.27,0.21,,boundary,Iris-setosa
1115,0.27,0.28,,boundary,Iris-setosa
1116,0.27,0.35,,boundary,Iris-setosa
1117,0.27,0.41,,boundary,Iris-setosa
1118,0.27,0.48,,boundary,Iris-setosa
1119,0.27,0.55,,boundary,Iris-setosa
1120,0.27,0.62,,boundary,Iris-setosa
1121,0.27,0.69,,boundary,Iris-setosa
1122,0.27,0.76,,boundary,Iris-setosa
1123,0.27,0.83,,boundary,Iris-setosa
1124,0.27,0.9,,boundary,Iris-setosa
1125,0.27,0.97,,boundary,Iris-setosa
1126,0.27,1.03,,boundary,Iris-setosa
1127,0.27,1.1,,boundary,Iris-setosa
1128,0.27,1.17,,boundary,Iris-setosa
1129,0.27,1.24,,boundary,Iris-setosa
1130,0.27,1.31,,boundary,Iris-setosa
1131,0.27,1.38,,boundary,Iris-setosa
1132,0.27,1.45,,boundary,Iris-setosa
1133,0.27,1.52,,boundary,Iris-setosa
1134,0.27,1.59,,boundary,Iris-setosa
1135,0.27,1.66,,boundary,Iris-setosa
1136,0.27,1.72,,boundary,Iris-setosa
1137,0.27,1.79,,boundary,Iris-setosa
1138,0.27,1.86,,boundary,Iris-setosa
1139,0.27,1.93,,boundary,Iris-setosa
1140,0.27,2.0,,boundary,Iris-setosa
1141,0.27,2.07,,boundary,Iris-setosa
1142,0.27,2.14,,boundary,Iris-setosa
1143,0.27,2.21,,boundary,Iris-setosa
1144,0.27,2.28,,boundary,Iris-setosa
1145,0.27,2.35,,boundary,Iris-setosa
1146,0.27,2.41,,boundary,Iris-setosa
1147,0.27,2.48,,boundary,Iris-setosa
1148,0.27,2.55,,boundary,Iris-setosa
1149,0.27,2.62,,boundary,Iris-setosa
1150,0.27,2.69,,boundary,Iris-setosa
1151,0.27,2.76,,boundary,Iris-setosa
1152,0.27,2.83,,boundary,Iris-setosa
1153,0.27,2.9,,boundary,Iris-versicolor
1154,0.27,2.97,,boundary,Iris-versicolor
1155,0.27,3.04,,boundary,Iris-versicolor
1156,0.27,3.1,,boundary,Iris-versicolor
1157,0.27,3.17,,boundary,Iris-versicolor
1158,0.27,3.24,,boundary,Iris-versicolor
1159,0.27,3.31,,boundary,Iris-versicolor
1160,0.27,3.38,,boundary,Iris-versicolor
1161,0.27,3.45,,boundary,Iris-versicolor
1162,0.27,3.52,,boundary,Iris-versicolor
1163,0.27,3.59,,boundary,Iris-versicolor
1164,0.27,3.66,,boundary,Iris-versicolor
1165,0.27,3.73,,boundary,Iris-versicolor
1166,0.27,3.79,,boundary,Iris-versicolor
1167,0.27,3.86,,boundary,Iris-versicolor
1168,0.27,3.93,,boundary,Iris-versicolor
1169,0.27,4.0,,boundary,Iris-versicolor
1170,0.27,4.07,,boundary,Iris-versicolor
1171,0.27,4.14,,boundary,Iris-versicolor
1172,0.27,4.21,,boundary,Iris-versicolor
1173,0.27,4.28,,boundary,Iris-versicolor
1174,0.27,4.35,,boundary,Iris-versicolor
1175,0.27,4.42,,boundary,Iris-versicolor
1176,0.27,4.48,,boundary,Iris-versicolor
1177,0.27,4.55,,boundary,Iris-versicolor
1178,0.27,4.62,,boundary,Iris-versicolor
1179,0.27,4.69,,boundary,Iris-versicolor
1180,0.27,4.76,,boundary,Iris-versicolor
1181,0.27,4.83,,boundary,Iris-versicolor
1182,0.27,4.9,,boundary,Iris-versicolor
1183,0.27,4.97,,boundary,Iris-versicolor
1184,0.27,5.04,,boundary,Iris-versicolor
